gid,decision,committing_side,disadvantaged_side,call_type,season,playoff,period,time,time2,time_min,time_sec,date,home,away,home_team,away_team
22400307,CC,away,home,Foul: Personal,2025,0,Q4,00:04.3,0.0716666666666666,0,4.3,2024-12-01,CLE,BOS,Cavaliers,Celtics
22400312,CC,away,home,Foul: Shooting,2025,0,Q4,01:54.2,1.903333333333333,1,54.2,2024-12-01,POR,DAL,Trail Blazers,Mavericks
22400312,CC,home,,Stoppage: Out-of-Bounds,2025,0,Q4,01:18.3,1.305,1,18.3,2024-12-01,POR,DAL,Trail Blazers,Mavericks
22400312,CC,home,away,Foul: Personal,2025,0,Q4,00:42.3,0.705,0,42.3,2024-12-01,POR,DAL,Trail Blazers,Mavericks
22400312,CC,home,away,Foul: Personal,2025,0,Q4,00:24.3,0.405,0,24.3,2024-12-01,POR,DAL,Trail Blazers,Mavericks
22400312,CC,,home,Foul: Shooting,2025,0,Q4,00:17.9,0.2983333333333333,0,17.9,2024-12-01,POR,DAL,Trail Blazers,Mavericks
22400312,CC,home,away,Foul: Personal,2025,0,Q4,00:16.1,0.2683333333333333,0,16.1,2024-12-01,POR,DAL,Trail Blazers,Mavericks
22400314,CC,away,home,Violation: Kicked Ball,2025,0,Q4,00:39.9,0.6649999999999999,0,39.9,2024-12-01,LAC,DEN,Clippers,Nuggets
22400314,CC,,home,Foul: Personal,2025,0,Q4,00:12.5,0.2083333333333333,0,12.5,2024-12-01,LAC,DEN,Clippers,Nuggets
22400314,CC,home,,Foul: Personal,2025,0,Q4,00:09.4,0.1566666666666666,0,9.4,2024-12-01,LAC,DEN,Clippers,Nuggets
22400314,CC,away,home,Foul: Personal,2025,0,Q4,00:08.8,0.1466666666666666,0,8.8,2024-12-01,LAC,DEN,Clippers,Nuggets
22400311,CC,home,away,Turnover: Out of Bounds – Bad Pass Turn,2025,0,Q4,01:42.9,1.715,1,42.9,2024-12-01,UTA,LAL,Jazz,Lakers
22400311,INC,away,home,Foul: Defense 3 Second,2025,0,Q4,01:07.3,1.1216666666666666,1,7.3,2024-12-01,UTA,LAL,Jazz,Lakers
22400311,CC,away,home,Foul: Shooting,2025,0,Q4,01:04.9,1.0816666666666668,1,4.9,2024-12-01,UTA,LAL,Jazz,Lakers
22400309,CC,home,away,Foul: Shooting,2025,0,Q4,01:27.2,1.4533333333333334,1,27.2,2024-12-01,TOR,MIA,Raptors,Heat
22400309,CC,home,away,Stoppage: Out-of-Bounds,2025,0,Q4,01:06.5,1.1083333333333334,1,6.5,2024-12-01,TOR,MIA,Raptors,Heat
22400309,CC,home,away,Turnover: 24 Second Violation,2025,0,Q4,00:39.2,0.6533333333333334,0,39.2,2024-12-01,TOR,MIA,Raptors,Heat
22400309,CC,away,home,Foul: Personal,2025,0,Q4,00:12.6,0.21,0,12.6,2024-12-01,TOR,MIA,Raptors,Heat
22400309,CC,away,home,Foul: Personal,2025,0,Q4,00:12.2,0.2033333333333333,0,12.2,2024-12-01,TOR,MIA,Raptors,Heat
22400309,CC,away,home,Foul: Personal,2025,0,Q4,00:07.5,0.125,0,7.5,2024-12-01,TOR,MIA,Raptors,Heat
22400310,CC,away,home,Turnover: Lost Ball Out of Bounds,2025,0,Q4,01:55.6,1.9266666666666667,1,55.6,2024-12-01,HOU,OKC,Rockets,Thunder
22400310,CC,home,away,,2025,0,Q4,00:50.5,0.8416666666666667,0,50.5,2024-12-01,HOU,OKC,Rockets,Thunder
22400310,CC,away,home,Foul: Personal,2025,0,Q4,00:04.5,0.075,0,4.5,2024-12-01,HOU,OKC,Rockets,Thunder
22400310,CC,away,home,Foul: Personal,2025,0,Q4,00:01.8,0.03,0,1.8,2024-12-01,HOU,OKC,Rockets,Thunder
22400313,CC,away,home,Foul: Shooting,2025,0,Q4,01:58.5,1.975,1,58.5,2024-12-01,SAC,SAS,Kings,Spurs
22400313,CC,away,home,Foul: Shooting,2025,0,Q4,01:27.5,1.4583333333333333,1,27.5,2024-12-01,SAC,SAS,Kings,Spurs
22400313,CC,home,away,Foul: Personal,2025,0,Q4,00:09.6,0.16,0,9.6,2024-12-01,SAC,SAS,Kings,Spurs
22400313,INC,home,away,Foul: Loose Ball,2025,0,Q4,00:08.9,0.1483333333333333,0,8.9,2024-12-01,SAC,SAS,Kings,Spurs
22400313,CC,home,away,Foul: Personal,2025,0,Q4,00:05.5,0.0916666666666666,0,5.5,2024-12-01,SAC,SAS,Kings,Spurs
22400058,CC,away,home,Foul: Shooting,2025,0,Q4,01:48.3,1.805,1,48.3,2024-12-03,DEN,GSW,Nuggets,Warriors
22400058,CC,away,home,Foul: Shooting,2025,0,Q4,00:48.9,0.815,0,48.9,2024-12-03,DEN,GSW,Nuggets,Warriors
22400058,CC,home,away,Foul: Personal,2025,0,Q4,00:31.5,0.525,0,31.5,2024-12-03,DEN,GSW,Nuggets,Warriors
22400058,CC,away,,Foul: Shooting,2025,0,Q4,00:14.3,0.2383333333333333,0,14.3,2024-12-03,DEN,GSW,Nuggets,Warriors
22400056,INC,home,away,Foul: Shooting,2025,0,Q4,01:28.8,1.48,1,28.8,2024-12-03,DAL,MEM,Mavericks,Grizzlies
22400056,CC,away,home,Foul: Personal,2025,0,Q4,00:14.8,0.2466666666666666,0,14.8,2024-12-03,DAL,MEM,Mavericks,Grizzlies
22400056,CC,away,,Foul: Personal,2025,0,Q4,00:01.1,0.0183333333333333,0,1.1,2024-12-03,DAL,MEM,Mavericks,Grizzlies
22400050,CC,home,away,Foul: Shooting,2025,0,Q4,01:19.8,1.33,1,19.8,2024-12-03,CHA,PHI,Hornets,76ers
22400050,CC,home,away,Foul: Loose Ball,2025,0,Q4,01:11.0,1.1833333333333331,1,11.0,2024-12-03,CHA,PHI,Hornets,76ers
22400050,CC,away,home,Foul: Loose Ball,2025,0,Q4,00:44.0,0.7333333333333333,0,44.0,2024-12-03,CHA,PHI,Hornets,76ers
22400050,IC,,away,Stoppage: Out-of-Bounds,2025,0,Q4,00:36.5,0.6083333333333333,0,36.5,2024-12-03,CHA,PHI,Hornets,76ers
22400050,CC,home,away,Foul: Personal,2025,0,Q4,00:24.1,0.4016666666666666,0,24.1,2024-12-03,CHA,PHI,Hornets,76ers
22400050,CC,home,away,Foul: Personal,2025,0,Q4,00:09.1,0.1516666666666666,0,9.1,2024-12-03,CHA,PHI,Hornets,76ers
22400322,CC,away,home,Foul: Shooting,2025,0,Q4,01:21.8,1.3633333333333333,1,21.8,2024-12-04,PHI,ORL,76ers,Magic
22400322,CC,home,away,Violation: Kicked Ball,2025,0,Q4,00:14.5,0.2416666666666666,0,14.5,2024-12-04,PHI,ORL,76ers,Magic
22400322,INC,home,away,Foul: Personal,2025,0,Q4,00:14.0,0.2333333333333333,0,14.0,2024-12-04,PHI,ORL,76ers,Magic
22400322,CC,home,away,Foul: Personal,2025,0,Q4,00:09.4,0.1566666666666666,0,9.4,2024-12-04,PHI,ORL,76ers,Magic
22400322,CC,home,away,Foul: Personal,2025,0,Q4,00:08.0,0.1333333333333333,0,8.0,2024-12-04,PHI,ORL,76ers,Magic
22400322,INC,away,home,Foul: Personal,2025,0,Q4,00:07.3,0.1216666666666666,0,7.3,2024-12-04,PHI,ORL,76ers,Magic
22400322,CC,home,away,Foul: Personal,2025,0,Q4,00:03.1,0.0516666666666666,0,3.1,2024-12-04,PHI,ORL,76ers,Magic
22400322,CC,home,away,Foul: Personal,2025,0,Q4,00:01.4,0.0233333333333333,0,1.4,2024-12-04,PHI,ORL,76ers,Magic
22400332,CC,home,away,Foul: Loose Ball,2025,0,Q4,01:36.0,1.6,1,36.0,2024-12-05,GSW,HOU,Warriors,Rockets
22400332,CC,home,away,Turnover: Lost Ball Out of Bounds,2025,0,Q4,01:24.8,1.413333333333333,1,24.8,2024-12-05,GSW,HOU,Warriors,Rockets
22400332,CC,away,home,Foul: Shooting,2025,0,Q4,00:36.5,0.6083333333333333,0,36.5,2024-12-05,GSW,HOU,Warriors,Rockets
22400332,CC,away,home,Foul: Personal,2025,0,Q4,00:08.8,0.1466666666666666,0,8.8,2024-12-05,GSW,HOU,Warriors,Rockets
22400330,CC,home,away,Foul: Shooting,2025,0,Q4,01:41.3,1.6883333333333332,1,41.3,2024-12-05,NOP,PHX,Pelicans,Suns
22400330,CC,home,away,Foul: Shooting,2025,0,Q4,00:57.7,0.9616666666666668,0,57.7,2024-12-05,NOP,PHX,Pelicans,Suns
22400330,CC,home,away,Stoppage: Out-of-Bounds,2025,0,Q4,00:14.6,0.2433333333333333,0,14.6,2024-12-05,NOP,PHX,Pelicans,Suns
22400330,CC,away,home,Foul: Personal,2025,0,Q4,00:03.0,0.05,0,3.0,2024-12-05,NOP,PHX,Pelicans,Suns
22400329,INC,home,away,Turnover: Traveling,2025,0,Q4,01:44.1,1.735,1,44.1,2024-12-05,MEM,SAC,Grizzlies,Kings
22400329,CC,home,away,Stoppage: Out-of-Bounds,2025,0,Q4,01:39.2,1.653333333333333,1,39.2,2024-12-05,MEM,SAC,Grizzlies,Kings
22400329,CC,away,home,Foul: Loose Ball,2025,0,Q4,01:18.6,1.31,1,18.6,2024-12-05,MEM,SAC,Grizzlies,Kings
22400329,CC,home,away,Turnover: Palming,2025,0,Q4,00:14.0,0.2333333333333333,0,14.0,2024-12-05,MEM,SAC,Grizzlies,Kings
22400329,CC,away,home,Stoppage: Out-of-Bounds,2025,0,Q4,00:03.7,0.0616666666666666,0,3.7,2024-12-05,MEM,SAC,Grizzlies,Kings
22400329,CC,away,home,Foul: Personal,2025,0,Q4,00:02.9,0.0483333333333333,0,2.9,2024-12-05,MEM,SAC,Grizzlies,Kings
22400334,CC,away,home,Foul: Offensive,2025,0,Q4,01:39.8,1.663333333333333,1,39.8,2024-12-06,ATL,LAL,Hawks,Lakers
22400334,INC,away,home,Turnover: Traveling,2025,0,Q4,00:15.0,0.25,0,15.0,2024-12-06,ATL,LAL,Hawks,Lakers
22400334,INC,home,away,Foul: Defense 3 Second,2025,0,Q5,01:12.5,1.2083333333333333,1,12.5,2024-12-06,ATL,LAL,Hawks,Lakers
22400334,CC,home,away,Foul: Loose Ball,2025,0,Q5,00:55.7,0.9283333333333332,0,55.7,2024-12-06,ATL,LAL,Hawks,Lakers
22400334,CC,away,home,Foul: Personal,2025,0,Q5,00:40.4,0.6733333333333333,0,40.4,2024-12-06,ATL,LAL,Hawks,Lakers
22400334,CC,away,home,Foul: Shooting,2025,0,Q5,00:36.9,0.615,0,36.9,2024-12-06,ATL,LAL,Hawks,Lakers
22400334,CC,away,home,Stoppage: Out-of-Bounds,2025,0,Q5,00:25.7,0.4283333333333333,0,25.7,2024-12-06,ATL,LAL,Hawks,Lakers
22400335,CC,home,away,Foul: Shooting,2025,0,Q4,01:11.6,1.1933333333333334,1,11.6,2024-12-06,BOS,MIL,Celtics,Bucks
22400335,CC,home,away,Foul: Shooting,2025,0,Q4,00:23.0,0.3833333333333333,0,23.0,2024-12-06,BOS,MIL,Celtics,Bucks
22400335,CC,away,home,Foul: Personal,2025,0,Q4,00:19.9,0.3316666666666666,0,19.9,2024-12-06,BOS,MIL,Celtics,Bucks
22400335,CC,away,home,Foul: Personal,2025,0,Q4,00:14.9,0.2483333333333333,0,14.9,2024-12-06,BOS,MIL,Celtics,Bucks
22400349,CC,home,,Foul: Personal,2025,0,Q4,00:49.2,0.8200000000000001,0,49.2,2024-12-08,IND,CHA,Pacers,Hornets
22400349,CC,away,home,Turnover: Backcourt Turnover,2025,0,Q4,00:38.6,0.6433333333333333,0,38.6,2024-12-08,IND,CHA,Pacers,Hornets
22400349,CC,home,away,Foul: Personal,2025,0,Q4,00:09.8,0.1633333333333333,0,9.8,2024-12-08,IND,CHA,Pacers,Hornets
22400349,CC,away,home,Foul: Personal,2025,0,Q4,00:08.3,0.1383333333333333,0,8.3,2024-12-08,IND,CHA,Pacers,Hornets
22400349,CC,home,away,Foul: Personal,2025,0,Q4,00:07.1,0.1183333333333333,0,7.1,2024-12-08,IND,CHA,Pacers,Hornets
22400348,CC,home,away,Foul: Personal,2025,0,Q4,01:44.5,1.7416666666666667,1,44.5,2024-12-08,BKN,MIL,Nets,Bucks
22400348,CC,home,away,Foul: Loose Ball,2025,0,Q4,00:28.1,0.4683333333333334,0,28.1,2024-12-08,BKN,MIL,Nets,Bucks
22400348,CC,away,,Foul: Personal,2025,0,Q4,00:23.1,0.385,0,23.1,2024-12-08,BKN,MIL,Nets,Bucks
22400348,CC,,away,Foul: Personal,2025,0,Q4,00:13.6,0.2266666666666666,0,13.6,2024-12-08,BKN,MIL,Nets,Bucks
22400348,CC,home,away,Foul: Personal,2025,0,Q4,00:06.5,0.1083333333333333,0,6.5,2024-12-08,BKN,MIL,Nets,Bucks
22400348,CC,home,away,Foul: Personal,2025,0,Q4,00:01.8,0.03,0,1.8,2024-12-08,BKN,MIL,Nets,Bucks
22400355,CC,home,away,Turnover: Traveling,2025,0,Q4,01:22.5,1.375,1,22.5,2024-12-08,GSW,MIN,Warriors,Timberwolves
22400355,CC,away,home,Turnover: Lost Ball Out of Bounds,2025,0,Q4,00:17.1,0.285,0,17.1,2024-12-08,GSW,MIN,Warriors,Timberwolves
22400354,CC,away,home,Foul: Personal,2025,0,Q4,00:20.0,0.3333333333333333,0,20.0,2024-12-08,SAS,NOP,Spurs,Pelicans
22400354,INC,home,away,Foul: Personal,2025,0,Q4,00:17.5,0.2916666666666667,0,17.5,2024-12-08,SAS,NOP,Spurs,Pelicans
22400354,INC,away,home,Turnover: Traveling,2025,0,Q4,00:12.9,0.215,0,12.9,2024-12-08,SAS,NOP,Spurs,Pelicans
22400354,CC,away,home,Foul: Personal,2025,0,Q4,00:04.5,0.075,0,4.5,2024-12-08,SAS,NOP,Spurs,Pelicans
22400354,INC,away,home,Turnover: 5 Second Violation,2025,0,Q4,00:04.5,0.075,0,4.5,2024-12-08,SAS,NOP,Spurs,Pelicans
22400352,CC,away,home,Turnover: 24 Second Violation,2025,0,Q4,01:53.6,1.893333333333333,1,53.6,2024-12-08,ORL,PHX,Magic,Suns
22400352,CC,away,home,Foul: Personal,2025,0,Q4,01:41.5,1.6916666666666669,1,41.5,2024-12-08,ORL,PHX,Magic,Suns
22400352,CC,away,home,Foul: Shooting,2025,0,Q4,01:05.1,1.085,1,5.1,2024-12-08,ORL,PHX,Magic,Suns
22400352,INC,away,home,Foul: Defense 3 Second,2025,0,Q4,00:44.5,0.7416666666666667,0,44.5,2024-12-08,ORL,PHX,Magic,Suns
22400352,CC,home,away,Foul: Shooting,2025,0,Q4,00:35.2,0.5866666666666667,0,35.2,2024-12-08,ORL,PHX,Magic,Suns
22400352,INC,home,away,Foul: Offensive,2025,0,Q4,00:23.5,0.3916666666666666,0,23.5,2024-12-08,ORL,PHX,Magic,Suns
22400352,CC,away,home,Foul: Personal,2025,0,Q4,00:06.8,0.1133333333333333,0,6.8,2024-12-08,ORL,PHX,Magic,Suns
22400359,CC,away,home,Foul: Personal,2025,0,Q4,01:23.3,1.3883333333333334,1,23.3,2024-12-09,TOR,NYK,Raptors,Knicks
22400359,INC,home,away,Turnover: 5 Second Violation,2025,0,Q4,00:06.3,0.105,0,6.3,2024-12-09,TOR,NYK,Raptors,Knicks
22400359,CC,home,away,Turnover: Stepped out of Bounds,2025,0,Q4,00:04.9,0.0816666666666666,0,4.9,2024-12-09,TOR,NYK,Raptors,Knicks
22401201,CC,home,away,Foul: Shooting,2025,0,Q4,01:13.6,1.2266666666666666,1,13.6,2024-12-10,MIL,ORL,Bucks,Magic
22401201,CC,home,away,Foul: Personal,2025,0,Q4,00:40.6,0.6766666666666666,0,40.6,2024-12-10,MIL,ORL,Bucks,Magic
22401201,INC,home,away,Violation: Lane,2025,0,Q4,00:40.6,0.6766666666666666,0,40.6,2024-12-10,MIL,ORL,Bucks,Magic
22401201,CC,away,home,Foul: Personal,2025,0,Q4,00:09.1,0.1516666666666666,0,9.1,2024-12-10,MIL,ORL,Bucks,Magic
22401201,CC,away,home,Foul: Personal,2025,0,Q4,00:05.0,0.0833333333333333,0,5.0,2024-12-10,MIL,ORL,Bucks,Magic
22401201,CC,home,away,Foul: Shooting,2025,0,Q4,00:03.3,0.055,0,3.3,2024-12-10,MIL,ORL,Bucks,Magic
22401201,CC,away,home,Violation: Lane,2025,0,Q4,00:03.3,0.055,0,3.3,2024-12-10,MIL,ORL,Bucks,Magic
22401201,CC,away,home,Foul: Personal,2025,0,Q4,00:02.2,0.0366666666666666,0,2.2,2024-12-10,MIL,ORL,Bucks,Magic
22401204,INC,home,away,Foul: Defense 3 Second,2025,0,Q4,01:41,1.6833333333333331,1,41.0,2024-12-11,HOU,GSW,Rockets,Warriors
22401204,CC,away,home,Turnover: 24 Second Violation,2025,0,Q4,01:39.1,1.6516666666666668,1,39.1,2024-12-11,HOU,GSW,Rockets,Warriors
22401204,CC,away,home,Stoppage: Out-of-Bounds,2025,0,Q4,01:20.0,1.3333333333333333,1,20.0,2024-12-11,HOU,GSW,Rockets,Warriors
22401204,CC,away,home,Turnover: Out of Bounds – Bad Pass Turn,2025,0,Q4,01:03.3,1.055,1,3.3,2024-12-11,HOU,GSW,Rockets,Warriors
22401204,CC,away,home,Foul: Personal,2025,0,Q4,00:48.8,0.8133333333333332,0,48.8,2024-12-11,HOU,GSW,Rockets,Warriors
22401204,CC,away,home,Stoppage: Out-of-Bounds,2025,0,Q4,00:32.5,0.5416666666666666,0,32.5,2024-12-11,HOU,GSW,Rockets,Warriors
22401204,CC,away,home,Foul: Personal,2025,0,Q4,00:03.5,0.0583333333333333,0,3.5,2024-12-11,HOU,GSW,Rockets,Warriors
22401204,INC,away,home,Turnover: 5 Second Violation,2025,0,Q4,00:03.5,0.0583333333333333,0,3.5,2024-12-11,HOU,GSW,Rockets,Warriors
22401207,CC,away,home,Foul: Shooting,2025,0,Q4,01:24.9,1.415,1,24.9,2024-12-12,NOP,SAC,Pelicans,Kings
22401207,CC,home,away,Violation: Kicked Ball,2025,0,Q4,01:05.6,1.0933333333333333,1,5.6,2024-12-12,NOP,SAC,Pelicans,Kings
22401207,CC,home,away,Foul: Personal,2025,0,Q4,00:01.0,0.0166666666666666,0,1.0,2024-12-12,NOP,SAC,Pelicans,Kings
22401215,CC,home,away,Foul: Personal,2025,0,Q4,00:52.8,0.88,0,52.8,2024-12-13,POR,SAS,Trail Blazers,Spurs
22401215,CC,home,away,Foul: Shooting,2025,0,Q4,00:02.4,0.04,0,2.4,2024-12-13,POR,SAS,Trail Blazers,Spurs
22401229,INC,away,home,Foul: Defense 3 Second,2025,0,Q4,01:21.5,1.3583333333333334,1,21.5,2024-12-14,MIL,ATL,Bucks,Hawks
22401229,CC,away,home,Foul: Personal,2025,0,Q4,00:55.6,0.9266666666666666,0,55.6,2024-12-14,MIL,ATL,Bucks,Hawks
22401229,CC,home,away,Turnover: Out of Bounds – Bad Pass Turn,2025,0,Q4,00:54.7,0.9116666666666668,0,54.7,2024-12-14,MIL,ATL,Bucks,Hawks
22401229,CC,away,home,Foul: Personal,2025,0,Q4,00:19.3,0.3216666666666666,0,19.3,2024-12-14,MIL,ATL,Bucks,Hawks
22401229,CC,,home,Foul: Personal,2025,0,Q4,00:09.8,0.1633333333333333,0,9.8,2024-12-14,MIL,ATL,Bucks,Hawks
22401229,CC,home,away,Foul: Shooting,2025,0,Q4,00:05.8,0.0966666666666666,0,5.8,2024-12-14,MIL,ATL,Bucks,Hawks
22401223,CC,home,away,Foul: Personal,2025,0,Q4,00:04.0,0.0666666666666666,0,4.0,2024-12-16,TOR,CHI,Raptors,Bulls
22401221,CC,home,away,Turnover: 24 Second Violation,2025,0,Q4,02:00.0,2.0,2,0.0,2024-12-16,DET,MIA,Pistons,Heat
22401221,INC,away,home,Foul: Offensive,2025,0,Q4,00:51.7,0.8616666666666667,0,51.7,2024-12-16,DET,MIA,Pistons,Heat
22401221,CC,away,home,Foul: Shooting,2025,0,Q4,00:11.5,0.1916666666666666,0,11.5,2024-12-16,DET,MIA,Pistons,Heat
22401221,CC,away,home,Foul: Personal,2025,0,Q5,00:15.9,0.265,0,15.9,2024-12-16,DET,MIA,Pistons,Heat
22401221,CC,home,away,Foul: Loose Ball,2025,0,Q5,00:06.4,0.1066666666666666,0,6.4,2024-12-16,DET,MIA,Pistons,Heat
22400370,CC,home,away,Foul: Shooting,2025,0,Q4,01:50.8,1.846666666666667,1,50.8,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,away,home,Foul: Personal,2025,0,Q4,01:42.0,1.7,1,42.0,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,away,,Violation: Delay of Game,2025,0,Q4,01:26.3,1.4383333333333337,1,26.3,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,away,home,Foul: Shooting,2025,0,Q4,00:56.5,0.9416666666666668,0,56.5,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,home,away,Foul: Personal,2025,0,Q4,00:54.6,0.91,0,54.6,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,away,home,Foul: Personal,2025,0,Q4,00:17.4,0.29,0,17.4,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,away,,Foul: Double Technical,2025,0,Q4,00:11.1,0.185,0,11.1,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,home,,Foul: Double Technical,2025,0,Q4,00:11.1,0.185,0,11.1,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,away,home,Turnover: Out of Bounds – Bad Pass Turn,2025,0,Q4,00:08.0,0.1333333333333333,0,8.0,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,home,away,Foul: Personal,2025,0,Q5,01:23.8,1.3966666666666667,1,23.8,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,away,home,Foul: Personal,2025,0,Q5,01:06.6,1.11,1,6.6,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,INC,away,,Turnover: 5 Second Violation,2025,0,Q5,00:18.9,0.315,0,18.9,2024-12-19,SAS,ATL,Spurs,Hawks
22400370,CC,away,home,Stoppage: Out-of-Bounds,2025,0,Q5,00:12.9,0.215,0,12.9,2024-12-19,SAS,ATL,Spurs,Hawks
22400364,CC,home,away,Foul: Shooting,2025,0,Q4,01:20.8,1.346666666666667,1,20.8,2024-12-19,TOR,BKN,Raptors,Nets
22400364,CC,home,away,Foul: Offensive,2025,0,Q4,01:02.7,1.045,1,2.7,2024-12-19,TOR,BKN,Raptors,Nets
22400364,CC,home,away,Foul: Personal,2025,0,Q4,00:26.7,0.445,0,26.7,2024-12-19,TOR,BKN,Raptors,Nets
22400364,CC,home,away,Foul: Personal,2025,0,Q4,00:22.5,0.375,0,22.5,2024-12-19,TOR,BKN,Raptors,Nets
22400364,CC,away,home,Foul: Personal,2025,0,Q4,00:17.2,0.2866666666666667,0,17.2,2024-12-19,TOR,BKN,Raptors,Nets
22400364,CC,home,away,Foul: Personal,2025,0,Q4,00:14.7,0.245,0,14.7,2024-12-19,TOR,BKN,Raptors,Nets
22400371,CC,,home,Foul: Personal,2025,0,Q4,00:45.2,0.7533333333333334,0,45.2,2024-12-19,POR,DEN,Trail Blazers,Nuggets
22400371,CC,,home,Foul: Loose Ball,2025,0,Q4,00:23.5,0.3916666666666666,0,23.5,2024-12-19,POR,DEN,Trail Blazers,Nuggets
22400376,CC,away,home,Foul: Loose Ball,2025,0,Q4,01:47.6,1.7933333333333334,1,47.6,2024-12-21,SAC,LAL,Kings,Lakers
22400376,CC,away,home,Foul: Shooting,2025,0,Q4,01:11.8,1.1966666666666668,1,11.8,2024-12-21,SAC,LAL,Kings,Lakers
22400376,IC,home,away,Stoppage: Out-of-Bounds,2025,0,Q4,00:12.5,0.2083333333333333,0,12.5,2024-12-21,SAC,LAL,Kings,Lakers
22400376,CC,home,away,Foul: Shooting,2025,0,Q4,00:12.1,0.2016666666666666,0,12.1,2024-12-21,SAC,LAL,Kings,Lakers
22400376,CC,home,away,Foul: Personal,2025,0,Q4,00:09.1,0.1516666666666666,0,9.1,2024-12-21,SAC,LAL,Kings,Lakers
22400377,CC,home,away,Foul: Shooting,2025,0,Q4,01:51.5,1.8583333333333327,1,51.5,2024-12-21,ORL,MIA,Magic,Heat
22400377,CC,away,home,Foul: Personal,2025,0,Q4,01:50.4,1.84,1,50.4,2024-12-21,ORL,MIA,Magic,Heat
22400377,INC,home,away,Foul: Shooting,2025,0,Q4,01:24.3,1.405,1,24.3,2024-12-21,ORL,MIA,Magic,Heat
22400377,CC,away,home,Foul: Shooting,2025,0,Q4,01:09.8,1.163333333333333,1,9.8,2024-12-21,ORL,MIA,Magic,Heat
22400377,CC,home,away,Foul: Personal,2025,0,Q4,00:21.4,0.3566666666666666,0,21.4,2024-12-21,ORL,MIA,Magic,Heat
22400377,CC,away,home,Foul: Personal,2025,0,Q4,00:13.1,0.2183333333333333,0,13.1,2024-12-21,ORL,MIA,Magic,Heat
22400377,CC,away,home,Foul: Personal,2025,0,Q4,00:03.7,0.0616666666666666,0,3.7,2024-12-21,ORL,MIA,Magic,Heat
22400390,INC,home,away,Foul: Defense 3 Second,2025,0,Q4,00:38.6,0.6433333333333333,0,38.6,2024-12-22,NOP,DEN,Pelicans,Nuggets
22400390,CC,home,,Foul: Loose Ball,2025,0,Q5,01:47.0,1.7833333333333332,1,47.0,2024-12-22,NOP,DEN,Pelicans,Nuggets
22400390,CC,home,away,Foul: Personal,2025,0,Q5,00:09.8,0.1633333333333333,0,9.8,2024-12-22,NOP,DEN,Pelicans,Nuggets
22400390,CC,home,away,Foul: Personal,2025,0,Q5,00:05.9,0.0983333333333333,0,5.9,2024-12-22,NOP,DEN,Pelicans,Nuggets
22400390,CC,,home,Foul: Personal,2025,0,Q5,00:03.0,0.05,0,3.0,2024-12-22,NOP,DEN,Pelicans,Nuggets
22400390,CC,,home,Foul: Personal,2025,0,Q5,00:01.6,0.0266666666666666,0,1.6,2024-12-22,NOP,DEN,Pelicans,Nuggets
22400390,CC,away,home,Violation: Lane,2025,0,Q5,00:01.6,0.0266666666666666,0,1.6,2024-12-22,NOP,DEN,Pelicans,Nuggets
22400390,CC,home,away,Violation: Lane,2025,0,Q5,00:01.6,0.0266666666666666,0,1.6,2024-12-22,NOP,DEN,Pelicans,Nuggets
22400388,CC,away,home,Turnover: Traveling,2025,0,Q4,00:27.6,0.46,0,27.6,2024-12-22,TOR,HOU,Raptors,Rockets
22400388,CC,away,home,Turnover: Out of Bounds – Bad Pass Turn,2025,0,Q4,00:16.9,0.2816666666666666,0,16.9,2024-12-22,TOR,HOU,Raptors,Rockets
22400388,INC,away,home,Foul: Personal,2025,0,Q4,00:15.9,0.265,0,15.9,2024-12-22,TOR,HOU,Raptors,Rockets
22400388,CC,home,away,Turnover: Lost Ball Out of Bounds,2025,0,Q4,00:13.8,0.23,0,13.8,2024-12-22,TOR,HOU,Raptors,Rockets
22400388,CC,home,away,Foul: Personal,2025,0,Q4,00:13.1,0.2183333333333333,0,13.1,2024-12-22,TOR,HOU,Raptors,Rockets
22400388,CC,home,away,Foul: Personal,2025,0,Q4,00:10.2,0.1699999999999999,0,10.2,2024-12-22,TOR,HOU,Raptors,Rockets
22400393,CC,away,home,Foul: Personal,2025,0,Q4,01:59.0,1.9833333333333327,1,59.0,2024-12-23,ORL,BOS,Magic,Celtics
22400393,INC,home,away,Foul: Personal,2025,0,Q4,01:32.0,1.5333333333333332,1,32.0,2024-12-23,ORL,BOS,Magic,Celtics
22400393,INC,home,away,Foul: Shooting,2025,0,Q4,00:07.5,0.125,0,7.5,2024-12-23,ORL,BOS,Magic,Celtics
22400404,CC,away,home,Foul: Shooting,2025,0,Q4,01:46.0,1.7666666666666666,1,46.0,2024-12-23,LAL,DET,Lakers,Pistons
